scenario_id,vehicle_count,pedestrian_count,cyclist_count,lane_count,stop_sign_count,crosswalk_count,speed_bump_count,max_velocity_mps,max_deceleration,max_yaw_rate,is_valid_physics,risk_tier_numeric,target_risk_matrix,min_inter_agent_dist,avg_agent_velocity,velocity_std,predicted_risk_probability,predicted_critical_class
b6ecf3934652db04,260,36,0,332,0,4,1,17.48,16.39,10.59,True,3,Critical Complexity,0.0412310562562494,3.665964912280702,3.7036951011493406,0.7952741,1
e17b67751831dbf,268,7,0,213,3,14,5,31.32,17.65,6.31,True,1,Critical Complexity,1.6414932226487224,11.857532467532469,6.835375925371892,0.7951522,1
263e0208a59f4dc2,247,41,0,213,0,6,5,16.47,16.41,7.91,True,3,Critical Complexity,0.10770329614297212,2.741818181818182,3.140157547239884,0.7950945,1
58f0121c06c50bd4,149,32,0,337,3,15,18,26.08,13.9,7.88,True,3,Critical Complexity,0.6216912416948275,10.050384615384615,7.422885858441824,0.79452324,1
e6af3b571d284129,164,65,0,267,5,20,7,29.55,12.62,8.99,True,0,Standard Complexity,0.014142135623396534,5.276698113207546,6.103243140609152,0.79361564,1
1959b802f59c79ed,182,33,0,82,6,3,5,30.06,27.86,8.23,True,1,Critical Complexity,0.010000000000001563,6.312602739726027,6.775776966497533,0.7935692,1
80129e8949498257,151,67,0,225,0,10,1,19.32,12.85,10.26,True,3,Critical Complexity,0.049999999999272404,7.570392156862743,4.86179159294923,0.79341507,1
9170879921c307a8,156,27,2,372,16,12,9,27.0,13.93,7.16,True,3,Critical Complexity,0.01999999999998181,7.296021505376344,6.219263023757502,0.793312,1
bb879dab0c003747,131,95,3,83,2,4,0,16.69,10.91,11.24,True,2,Standard Complexity,0.03605551275463075,4.481450381679389,4.224784401588375,0.7932956,1
f3694a720d4dab25,269,13,2,408,0,6,23,28.46,8.76,7.35,True,0,Standard Complexity,0.5882176467941265,8.044637681159422,6.9379771056122985,0.7932207,1
be98f13bd6c760a7,193,23,0,395,13,9,15,26.22,14.35,10.98,True,3,Critical Complexity,0.041231056256139105,8.926131386861313,5.886229661878011,0.7930254,1
52a33579a267826,177,17,0,97,3,8,1,26.19,20.04,6.63,True,1,Critical Complexity,0.21954498400105554,10.002857142857145,5.830502831257878,0.7925713,1
924fe3195aa7134f,183,37,1,121,0,5,1,18.82,16.9,11.35,True,3,Critical Complexity,0.056568542494992935,8.133534482758622,5.258064291508665,0.79233086,1
78a7c64fff50673e,253,77,0,39,2,2,4,16.67,10.5,12.56,True,2,Standard Complexity,0.04999999999972715,3.0591836734693882,3.1683751947058485,0.79065543,1
c7b20302ee68c0bf,144,37,0,201,7,5,5,22.73,19.66,10.77,True,3,Critical Complexity,0.05656854249487235,7.493302752293578,5.807429132458229,0.7896957,1
872bfead3112648d,213,24,1,117,3,7,3,27.8,23.59,7.31,True,1,Critical Complexity,0.2299999999999045,7.428,5.758713663555735,0.7893507,1
6c167dca76b93f38,169,29,4,92,1,6,0,23.59,23.33,8.46,True,1,Critical Complexity,0.0640312423744478,8.042429906542054,5.266421729587553,0.7889892,1
d5244ed9994575b6,248,12,1,125,2,5,2,17.73,12.45,6.6,True,3,Critical Complexity,0.3178049716415525,7.4596825396825395,5.105863721611006,0.78879625,1
184727438f4e1a0b,281,30,9,95,0,6,0,20.94,20.75,11.98,True,3,Critical Complexity,0.036055512753913416,6.279243697478991,4.4525445769266705,0.78860855,1
57bdd8226895f768,213,42,0,223,9,17,7,16.42,15.5,9.43,True,3,Critical Complexity,0.04242640687147582,4.254305555555556,3.8777244280594694,0.78849006,1
53e25f2e51126fd4,170,4,0,67,0,5,0,35.26,22.04,6.32,True,1,Critical Complexity,0.9013878188659973,9.695116279069767,9.40595219073466,0.78832185,1
9a17dc9fd6fc9af9,94,25,0,63,13,14,0,25.41,24.52,7.94,True,1,Critical Complexity,0.050990195135613925,4.930952380952381,5.141574619623935,0.78825474,1
19ded6393ad65509,216,35,3,178,2,9,0,23.86,17.32,7.3,True,3,Critical Complexity,0.05999999999994543,8.589224137931035,6.28177730599995,0.78822404,1
859c4c1c1e537b51,171,21,0,288,2,10,5,24.6,15.07,8.38,True,3,Critical Complexity,0.15620499351807834,6.134927536231885,5.5617629941813105,0.7880369,1
4a9b09550564aac4,309,9,0,201,3,14,5,24.01,21.08,7.59,True,3,Critical Complexity,0.33421549934156075,11.548938053097345,6.634197987930812,0.7874735,1
fb09c41432b77913,141,20,1,475,9,10,20,23.27,21.94,8.92,True,3,Critical Complexity,0.3522782990761021,7.724255319148937,5.3284909622530225,0.78687966,1
ae573712da42bb4b,79,207,4,104,0,8,0,19.3,19.26,11.9,True,3,Critical Complexity,0.010000000000218279,4.3644769874476985,4.280313360846802,0.786641,1
7cfd1e594a06f8a0,165,13,0,191,9,17,0,25.22,24.31,7.78,True,1,Critical Complexity,0.10770329614269768,8.648863636363636,6.477648358326672,0.78652465,1
74db3260a4855bfc,147,17,0,83,0,9,0,27.25,25.61,7.63,True,1,Critical Complexity,0.4313930922025471,11.510985915492958,6.424346550851334,0.78629094,1
ca95bc07282f310b,129,38,0,134,5,5,4,24.31,23.23,9.41,True,1,Critical Complexity,0.10198039027187443,7.323853211009174,5.565233314966465,0.7861993,1
18e43c1289fb39dc,117,45,0,89,1,6,0,24.38,14.16,10.68,True,3,Critical Complexity,0.12041594578798338,7.333255813953488,6.336788204485984,0.7861374,1
af4e461a10b44af8,158,20,0,137,0,4,0,27.3,12.17,11.22,True,0,Standard Complexity,0.08246211251238851,9.613529411764706,5.790179083393052,0.78605855,1
139bee2d1886d3ea,261,22,3,153,2,6,2,34.77,25.49,9.74,True,1,Critical Complexity,0.009999999999990905,6.450833333333333,6.457757554979042,0.78592324,1
7e836c1ac7409a52,200,73,7,241,7,8,8,18.46,14.78,8.31,True,3,Critical Complexity,0.01999999999998181,6.470581395348837,5.160761020735434,0.78582543,1
c9eba806ab1fe48,169,57,2,123,1,16,0,17.49,16.65,11.4,True,3,Critical Complexity,0.08062257748288397,3.083888888888889,3.328393571294131,0.78578925,1
822ee2d2a6040b35,171,26,2,542,0,14,29,28.96,21.57,6.7,True,1,Critical Complexity,0.03999999999996362,10.624126984126987,6.693096095900193,0.78562474,1
c562a8e836e8a4db,249,23,0,478,4,13,10,31.68,16.68,9.12,True,1,Critical Complexity,0.03000000000020009,8.483962264150945,6.959263092528463,0.78534216,1
54a22be915d92d19,222,18,2,56,0,5,0,19.25,15.12,7.95,True,3,Critical Complexity,0.060827625303039014,6.805769230769231,6.319469411196897,0.7852084,1
172f97911ebd0678,156,22,1,146,4,4,2,18.95,16.73,16.5,True,3,Critical Complexity,0.16643316977052144,8.454942528735634,5.76585368136046,0.78505355,1
e4420323293bfba5,124,9,0,547,0,10,19,37.72,16.1,6.38,True,1,Critical Complexity,0.48846698967330715,12.072083333333333,10.271150933223382,0.78478855,1
f1165df6bb9bdf28,275,11,0,610,5,21,16,20.39,13.95,6.49,True,3,Critical Complexity,0.12649110640662012,7.379500000000001,6.682171908643675,0.7840172,1
fb4f733d4c94c1d8,209,16,0,543,29,6,10,24.43,20.5,12.59,True,3,Critical Complexity,0.18681541692210119,8.56215909090909,6.698503979665846,0.78400683,1
3df1214c0499e3fe,383,52,0,298,9,8,6,18.79,17.34,7.34,True,3,Critical Complexity,0.09219544457274638,3.770535714285714,3.3853607740022422,0.78388196,1
c40d638be9bf758d,356,29,0,122,1,6,1,26.41,13.67,6.78,True,3,Critical Complexity,0.028284271247436175,7.748880597014924,5.414925704820704,0.78363645,1
7515e89654b81f8,171,56,2,248,6,14,15,20.14,8.35,7.76,True,0,Standard Complexity,0.14000000000010004,5.372978723404255,5.376451972077677,0.7835447,1
57b4483b3ce43dd5,202,21,0,55,2,3,0,22.22,16.08,7.31,True,3,Critical Complexity,0.07071067811884768,7.292931034482759,7.298268100796642,0.7829038,1
6dceceb63dee98e0,208,17,3,243,9,25,5,28.85,27.44,6.39,True,1,Critical Complexity,0.15652475842497002,6.556615384615385,5.347549626316446,0.7816958,1
dbdabdee8d526eb3,157,21,0,367,2,11,5,30.57,21.59,8.75,True,1,Critical Complexity,0.11401754251040835,8.9925,5.764275937473269,0.78165805,1
3fc2ea988e0519d4,133,25,1,134,4,4,2,20.16,14.8,18.78,True,3,Critical Complexity,0.29832867780261824,7.72451219512195,5.405739306049934,0.7815104,1
4c7cfd0d41a81ea7,261,5,0,374,2,6,5,19.88,12.29,7.87,True,3,Critical Complexity,1.5472879499304748,9.873823529411766,6.675413190430671,0.78129107,1
93e531e61ab5b25b,187,29,4,366,10,12,10,17.66,17.22,6.88,True,3,Critical Complexity,0.03999999999996362,5.685280898876405,5.0633676873032,0.78127885,1
ed6388a1e6227216,250,15,1,687,5,16,12,29.65,11.68,6.67,True,0,Standard Complexity,0.3023243291566604,10.29880341880342,7.35906443356927,0.7811854,1
84942b82425a8676,90,109,0,62,10,11,0,19.86,18.32,9.34,True,3,Critical Complexity,0.03162277660237405,3.393688524590164,3.6209955158676856,0.7811814,1
7702d0ba8a177c26,126,26,3,183,6,5,4,18.88,14.37,7.34,True,3,Critical Complexity,0.1392838827718451,10.75741935483871,5.102915338624949,0.7807458,1
c7b60d95d9dc1351,341,22,0,229,4,13,7,29.38,23.83,11.27,True,1,Critical Complexity,0.0640312423744478,9.739107142857145,7.1677473988858385,0.78011775,1
82254884df46640e,100,103,0,94,14,5,0,18.12,17.93,7.83,True,3,Critical Complexity,0.05830951894894589,3.0662931034482757,3.284155412912022,0.77990377,1
67416c63374a1199,289,8,1,198,2,6,3,21.14,17.72,7.72,True,3,Critical Complexity,0.2906888370749625,8.681269841269842,6.751556785099551,0.77870655,1
ccaa04d1bcaf1473,212,38,0,121,4,10,0,18.37,9.81,7.55,True,2,Standard Complexity,0.06324555320341792,8.243727810650888,5.243212096194114,0.7785164,1
283b5ee9947fa533,139,20,0,501,0,17,17,34.39,27.97,6.77,True,1,Critical Complexity,0.041231056256194255,10.720272727272729,6.22634877087117,0.77832764,1
c4dd92bd1712a8fd,368,19,2,163,2,6,2,18.79,16.53,6.63,True,3,Critical Complexity,0.14317821063273653,7.210840336134455,5.354890418549713,0.7782873,1
dc8037f7207b320d,166,26,0,75,8,9,0,18.75,18.35,9.3,True,3,Critical Complexity,0.1118033988748878,5.024230769230769,4.7830720519805965,0.7780205,1
88a97aadf3269565,144,20,0,93,3,5,7,31.57,23.83,6.48,True,1,Critical Complexity,0.8319855767984617,5.280588235294118,7.016919862721934,0.7778938,1
cd8df026db5a5503,223,57,0,86,6,0,7,17.6,14.95,11.14,True,3,Critical Complexity,0.009999999999763531,4.791184210526315,4.596985845181963,0.77739745,1
3ea4ffcaa5afbd6f,149,84,0,71,1,5,3,18.13,17.81,7.74,True,3,Critical Complexity,0.06708203932483099,3.6201428571428567,3.44779722342796,0.7769961,1
f5c52ef4abb86edf,145,37,1,156,7,7,4,19.61,17.52,7.32,True,3,Critical Complexity,0.292745623365147,4.921170212765957,4.938192204402675,0.7756848,1
70044fb676e1b919,160,12,2,443,22,6,5,24.0,20.29,6.83,True,3,Critical Complexity,0.07071067812019821,9.535714285714286,6.884458957619441,0.7751759,1
21e237ccd0be0c7d,119,20,0,236,1,14,6,31.26,29.68,6.73,True,1,Critical Complexity,0.11999999999989086,9.381696428571429,6.402551094289467,0.7746366,1
20bbaa6005a4408,132,94,0,16,1,2,2,14.76,11.55,8.5,True,2,Standard Complexity,0.060827625302515696,2.959047619047619,3.103448319840835,0.7745923,1
ea3636f775497be8,80,27,0,4,0,0,3,19.05,18.52,9.33,True,3,Critical Complexity,0.19313207915844544,4.178974358974359,5.1473840978330525,0.7745612,1
9c1c49b5f69c6191,214,73,0,309,3,18,10,26.09,10.54,12.51,True,0,Standard Complexity,0.036055512754796286,7.350211267605634,6.021738725593271,0.77426183,1
f8d9db9a309a7113,124,30,1,230,0,8,4,16.49,16.17,7.91,True,3,Critical Complexity,0.15556349186105975,6.5796875,5.064633182901181,0.77385926,1
b7b9e7d6ae3f53d3,142,37,0,174,4,9,4,32.51,27.19,6.79,True,1,Critical Complexity,0.049999999999954525,6.570588235294117,6.8086748046264995,0.7737508,1
8421e5ce3669dbea,182,28,5,102,1,7,1,19.88,14.93,7.79,True,3,Critical Complexity,0.27892651361965054,6.62795918367347,4.918121833147382,0.7737145,1
6bad822c36ca7ff7,130,84,0,197,4,10,5,24.23,16.14,7.49,True,3,Critical Complexity,0.08062257748291217,3.711782178217822,4.247490440443931,0.7736378,1
6cfcb80a1e100542,235,15,0,395,3,11,7,28.59,16.87,8.87,True,1,Critical Complexity,0.11180339887539623,10.005514705882353,6.051335999772007,0.7734429,1
e46dc8399c676fe9,162,34,0,124,1,6,1,16.36,11.08,11.97,True,2,Standard Complexity,0.06324555320336399,7.170606060606062,5.28880441668465,0.7733035,1
84a02ad17350aafd,167,19,0,82,1,4,0,21.96,9.71,7.2,True,0,Standard Complexity,0.09000000000003183,7.676166666666666,6.210288799421667,0.7728679,1
71b032568ad0e17d,199,23,0,116,1,6,1,22.2,8.79,7.76,True,0,Standard Complexity,0.07280109889279363,9.683653846153847,5.808641284541954,0.7726098,1
97774fb61680fb78,160,36,1,193,4,7,7,30.3,15.15,7.07,True,1,Critical Complexity,0.0640312423737376,5.807619047619047,5.784676312928103,0.7725279,1
267812a83e14637a,255,5,0,612,11,9,10,24.45,12.63,6.32,True,3,Critical Complexity,2.063710250979875,9.710786516853934,5.704272245720864,0.7720615,1
5cbc566d280da3d2,205,24,0,290,0,11,9,16.53,14.94,8.01,True,3,Critical Complexity,0.6228964600958967,7.104285714285714,5.006490807350158,0.77190745,1
7137f84ebabbcd80,181,48,2,105,7,2,5,20.19,17.94,10.56,True,3,Critical Complexity,0.10049875621114013,4.701046511627907,4.786074040251248,0.7712313,1
b9396b3385cc629c,145,37,0,188,13,21,4,20.82,19.88,7.82,True,3,Critical Complexity,0.3860051813123427,4.8108955223880585,4.1702982216792535,0.7709735,1
a96eb9b1fc43197f,155,31,0,191,4,8,8,18.9,18.32,6.86,True,3,Critical Complexity,0.2102379604163331,5.448793103448275,5.316415073435848,0.7703058,1
1c67c0527299ca2c,147,24,0,142,11,6,2,34.41,17.88,8.86,True,1,Critical Complexity,0.02828427124711462,5.797636363636364,6.534281059051384,0.7697103,1
d7d6f40c1793e00a,148,41,3,257,14,20,9,31.28,24.79,8.84,True,1,Critical Complexity,0.0707106781186226,3.7386516853932585,4.389206933819642,0.76947343,1
ff70cef2a10b8900,180,15,0,470,3,13,15,22.48,17.78,6.32,True,3,Critical Complexity,0.25317977802329383,9.90234375,6.945205797479002,0.76925755,1
41851edaf87f4dd4,227,9,0,587,9,11,10,20.97,10.97,8.92,True,0,Standard Complexity,0.1414213562372452,10.474647887323947,6.807423005411682,0.7691856,1
9a8733a5a30659ca,239,5,0,343,4,11,4,21.19,15.46,6.5,True,3,Critical Complexity,0.30016662039607994,9.26862068965517,5.66885769117468,0.76908433,1
a9e807aa869d1f54,96,18,0,93,10,7,0,31.12,13.07,7.02,True,1,Critical Complexity,0.32649655434629965,5.796842105263157,6.336343418915809,0.76891184,1
8bd369ce3d9e76a1,185,38,0,336,1,8,15,22.77,11.93,8.42,True,3,Critical Complexity,0.10999999999967258,5.022745098039216,5.866973057428645,0.76888,1
5616eb27d85f26e4,131,21,1,204,4,13,1,21.17,16.46,6.68,True,3,Critical Complexity,0.07810249675934486,6.854027777777778,5.4632226599839155,0.768752,1
c81f97c0fa3c5f88,142,59,0,100,0,4,5,23.38,17.16,7.86,True,3,Critical Complexity,0.11704699910677899,3.695616438356164,4.549586760190084,0.7687037,1
297b4a34bf417a98,88,29,0,409,4,16,5,23.63,13.21,7.0,True,3,Critical Complexity,0.12649110640690775,7.235666666666668,6.463763961930816,0.7683819,1
cdc42b2d9c01a56a,197,23,0,224,3,6,10,20.6,10.43,6.34,True,0,Standard Complexity,0.27513632984377623,7.089076923076924,5.498054683410774,0.76831245,1
513ffd394ae6ca73,198,20,0,165,7,6,7,20.47,19.89,6.66,True,3,Critical Complexity,0.17262676501593976,4.565250000000001,5.385057561205822,0.7682557,1
edc66c10f23880c7,145,25,1,88,0,6,0,18.44,9.14,7.33,True,2,Standard Complexity,0.049999999999954525,6.35945205479452,5.310431680312148,0.7678577,1
da33141938ce0186,127,38,0,157,0,0,7,29.26,17.37,9.21,True,1,Critical Complexity,0.09899494936602662,5.429583333333333,5.688238581469859,0.76743335,1
d3011722b77db2a1,258,29,0,270,3,10,11,31.27,11.06,8.48,True,0,Standard Complexity,0.036055512754417915,7.06012048192771,7.849097790833188,0.7673988,1
fb20d77e62ecfd5c,109,42,0,71,0,11,0,30.6,24.76,10.96,True,1,Critical Complexity,0.01999999999998181,5.482777777777778,5.693888346830558,0.767388,1
b68ae8d3be50c0de,153,45,0,580,1,15,33,23.5,14.06,10.32,True,3,Critical Complexity,0.060827625303152326,6.737560975609755,5.100571200511294,0.7671261,1
8fd74902a8cad4a7,95,121,1,79,0,10,0,17.89,10.42,9.37,True,2,Standard Complexity,0.07810249675864617,3.5668243243243243,3.61733552030156,0.76669097,1
aba988d0b8c08609,157,26,1,94,1,6,0,19.86,18.96,6.82,True,3,Critical Complexity,0.03162277660194264,7.881518987341772,5.772094389564723,0.7662717,1
e6c90e3c8b7b9070,104,25,0,93,3,7,2,34.54,32.62,9.49,True,1,Critical Complexity,0.17117242768619412,7.856811594202899,6.344129202760206,0.7659254,1
ed6bb4e268144244,231,18,5,218,2,8,4,25.72,15.31,7.94,True,3,Critical Complexity,0.36069377593742213,7.3909589041095884,5.777795276624562,0.76564616,1
b00189ce76eb9058,146,17,4,530,24,8,7,20.3,5.3,9.5,True,0,Standard Complexity,0.08485281374267029,9.828545454545454,5.774551353901268,0.76560223,1
d7abb9bf3a48a81c,79,23,1,315,15,2,0,36.75,11.94,6.4,True,1,Critical Complexity,0.41725292089932076,8.610185185185186,8.676142360634866,0.7652689,1
340a4b8896f9077e,183,22,0,221,4,9,9,25.31,20.64,7.85,True,1,Critical Complexity,0.12041594578793145,8.635934065934064,5.2696470632744346,0.7644621,1
5f1e0cd70bdbdb8,177,79,0,52,4,8,2,22.3,21.17,6.98,True,3,Critical Complexity,0.02828427124679307,2.9781372549019602,3.466026071203033,0.76433444,1
718f7facd8f4acce,178,18,0,95,2,5,1,20.05,10.12,6.56,True,0,Standard Complexity,0.14866068747312344,9.126410256410256,5.695304853135714,0.76412475,1
c8f0a5034389e91b,143,48,0,223,12,15,10,25.41,24.41,8.0,True,1,Critical Complexity,0.28160255680631835,3.7228947368421053,4.044591195199843,0.7640709,1
e475080c19be5dba,166,15,0,80,0,9,0,19.61,19.27,7.01,True,3,Critical Complexity,0.47759815745041434,6.570625,6.328419828522889,0.7640344,1
cda59c414347b379,118,174,5,168,10,14,5,15.06,14.68,8.08,True,3,Critical Complexity,0.014142135623878865,3.0192647058823527,2.832574514626436,0.7638935,1
f982a113110d2669,111,7,0,221,1,14,2,28.52,15.92,6.65,True,1,Critical Complexity,0.8521150157103592,11.490370370370371,9.238692179965687,0.7631971,1
21a7a12150346e64,160,27,0,120,5,12,0,21.27,7.45,7.69,True,0,Standard Complexity,0.04472135954995512,6.982530120481928,5.565569898697304,0.76265925,1
8f87b51ab1364471,156,18,2,364,3,19,10,26.16,16.58,10.83,True,3,Critical Complexity,0.26019223662538027,10.487954545454546,6.564309518333161,0.76237965,1
7688b8991078c94f,135,19,1,547,29,13,12,28.56,12.88,9.79,True,0,Standard Complexity,0.06403124237431464,6.740937499999999,5.637861329537447,0.7622737,1
8617e8b85844d9cd,95,23,0,165,9,0,1,21.15,20.81,9.97,True,3,Critical Complexity,0.13038404810395182,5.784594594594596,5.204761123160214,0.7621725,1
bcf4555a519a1797,145,15,3,62,5,0,2,21.26,8.06,7.18,True,0,Standard Complexity,0.07211102550946645,10.046842105263158,6.768264375693356,0.7621616,1
86a692109b14caec,246,15,0,129,0,6,1,33.42,15.13,10.9,True,1,Critical Complexity,0.029999999999972715,8.973300970873787,6.451112553758554,0.76205605,1
3159c09348c9393,112,30,1,143,4,5,3,21.26,13.92,7.4,True,3,Critical Complexity,0.08485281374198697,10.301666666666668,6.7971177073068345,0.7619787,1
a8dbe5e634067be0,156,29,0,272,5,5,9,22.69,16.83,8.91,True,3,Critical Complexity,0.07280109889253596,9.525514018691588,6.7074403148225095,0.76191086,1
aa244305f6695d02,149,37,0,169,1,7,7,20.08,16.39,7.28,True,3,Critical Complexity,0.03999999999996362,7.529895833333335,5.412040876368418,0.7617824,1
de09c264d1a6862e,119,22,2,191,2,7,1,26.63,11.12,7.92,True,0,Standard Complexity,0.20223748416238352,9.675042735042735,5.545838298586712,0.7617207,1
7984c538bea7740a,163,22,0,411,3,10,8,19.95,13.33,9.46,True,3,Critical Complexity,0.06082762530341281,9.571596638655462,6.238827995839393,0.76163965,1
db6e80ecaa9c87e7,136,17,0,74,4,3,4,24.13,15.64,7.75,True,3,Critical Complexity,0.09848857801794289,8.70457627118644,6.568342494536855,0.7615621,1
a44ff134c81bdc56,272,78,3,45,10,6,0,14.64,13.97,11.75,True,3,Critical Complexity,0.15033296378374927,2.925247524752475,2.877448193634132,0.76151276,1
e0a01a2a0067477b,162,23,0,592,12,16,15,18.45,17.08,9.41,True,3,Critical Complexity,0.3661966684716594,7.088730158730159,4.913401980545026,0.76148677,1
208d63284e610341,158,20,3,176,1,5,3,18.33,14.19,6.93,True,3,Critical Complexity,0.8285529554591585,7.317142857142857,5.945918682557964,0.7613954,1
79786346217964e,243,14,2,773,5,16,12,28.69,27.02,7.16,True,1,Critical Complexity,0.09433981132060075,10.593804347826087,6.935568664561736,0.7608929,1
ab50741522f8c495,101,15,1,559,0,18,19,23.78,18.52,12.57,True,3,Critical Complexity,0.23430749027684097,9.882786885245904,6.699498667602304,0.7608092,1
f3d4bfa64f945e06,230,50,10,323,0,6,15,18.42,18.08,11.22,True,3,Critical Complexity,0.08062257748302498,4.824117647058824,4.621096965291873,0.76058173,1
425599f5e71e5cef,75,21,0,94,0,10,0,24.8,17.79,9.45,True,3,Critical Complexity,0.36069377593742213,8.69888888888889,6.888636285691328,0.76051587,1
81e334c023befa06,115,53,2,82,0,8,0,18.57,16.58,7.78,True,3,Critical Complexity,0.039999999999054126,5.745777777777778,5.084982022862962,0.76009643,1
64b29e53ea204b1e,148,4,0,244,3,9,4,26.1,22.54,6.29,True,1,Critical Complexity,0.10630145812710008,11.570285714285715,9.984683265801042,0.7599685,1
f5711da18fcb2b05,126,12,1,559,23,8,7,20.04,18.8,6.94,True,3,Critical Complexity,0.14035668847558455,9.719642857142857,6.797757761698683,0.75982946,1
d0ba7688f84fffbb,141,70,3,136,1,9,4,19.07,18.78,7.87,True,3,Critical Complexity,0.05656854249487235,3.0988297872340427,3.3844465452768087,0.7597543,1
